451229.688	3951288.813
451230.951	3951286.525
451231.294	3951285.877
451232.453	3951283.684
451232.511	3951283.574
451249.699	3951266.083
451249.554	3951266.246
451248.988	3951267.11
451248.534	3951268.243
451247.886	3951269.737
451247.343	3951270.988
451247.238	3951271.231
451246.441	3951273.036
451245.585	3951275.128
451245.373	3951276.28
451245.364	3951277.139
451245.454	3951277.794
451245.759	3951278.779
451246.326	3951279.944
451247.066	3951280.865
451247.967	3951281.575
451249.059	3951282.303
451114.568	3951391.606
451116.051	3951391.878
451117.589	3951392.008
451119.146	3951392.092
451120.969	3951392.047
451122.909	3951391.771
451124.557	3951391.44
451126.111	3951390.959
451127.531	3951390.355
451129.016	3951389.585
451130.242	3951388.895
451132.129	3951387.684
451134.425	3951385.979
451136.188	3951384.757
451138.153	3951383.323
451140.202	3951381.882
451142.62	3951380.132
451144.838	3951378.509
451146.952	3951376.948
451148.94	3951375.445
451151.186	3951373.749
451152.435	3951372.792
451153.684	3951371.834
451156.022	3951369.99
451157.952	3951368.535
451159.14	3951367.568
451160.328	3951366.601
451162.353	3951364.959
451163.672	3951363.881
451164.992	3951362.804
451167.319	3951360.918
451168.506	3951359.908
451169.694	3951358.898
451169.743	3951358.939
451170.935	3951357.903
451172.306	3951356.711
451173.992	3951355.269
451175.657	3951353.845
451177.445	3951352.347
451178.973	3951351.066
451180.309	3951349.87
451181.841	3951348.465
451183.453	3951346.973
451185.511	3951345.111
451186.788	3951343.935
451188.064	3951342.759
451189.609	3951341.281
451191.154	3951339.803
451192.532	3951338.485
451193.909	3951337.167
451195.147	3951335.954
451196.384	3951334.741
451198.16	3951332.871
451199.973	3951330.913
451201.379	3951329.397
451202.869	3951327.722
451204.431	3951326.007
451206.217	3951323.9
451208.085	3951321.646
451209.887	3951319.41
451210.947	3951318.087
451212.008	3951316.763
451212.928	3951315.558
451213.849	3951314.353
451214.916	3951312.938
451215.982	3951311.524
451217.046	3951310.023
451218.11	3951308.522
451219.051	3951307.153
451219.991	3951305.784
451221.54	3951303.488
